,block,schooldist,council,zipcode,bldgclass,landuse,lotarea,bldgarea,numfloors,unitstotal,assesstot,yearbuilt,longitude,latitude,Cluster
127235,1394,2.0,4.0,10022.0,D4,3.0,24100.0,325173.0,33.0,236.0,38385900.0,1963.0,-73.9686484,40.7628113,2
127308,1272,2.0,4.0,10019.0,O4,5.0,40166.0,712000.0,36.0,43.0,173005200.0,1972.0,-73.9763588,40.7635487,0
127309,1272,2.0,4.0,10019.0,RC,5.0,26360.0,346858.0,25.0,59.0,146815201.0,1921.0,-73.9747238,40.7628622,0
127311,1273,2.0,4.0,10019.0,O4,5.0,62058.0,1698259.0,49.0,31.0,530128800.0,1971.0,-73.9749905,40.763886,3
127313,1274,2.0,4.0,10019.0,H1,5.0,20275.0,442000.0,43.0,4.0,54757350.0,1972.0,-73.9753801,40.7648111,3
127316,1293,2.0,4.0,10151.0,O4,5.0,21942.0,459340.0,34.0,55.0,112709700.0,1930.0,-73.9731822,40.7632488,0
127635,412,1.0,1.0,10002.0,D8,3.0,26135.0,209499.0,23.0,245.0,26364600.0,2006.0,-73.9869728,40.7218906,2
127785,1531,2.0,5.0,10028.0,D7,4.0,10216.0,81100.0,26.0,111.0,9350550.0,1986.0,-73.9530288,40.777935,2
127788,1533,2.0,5.0,10128.0,D6,4.0,35722.0,510306.0,30.0,418.0,72144450.0,1975.0,-73.9528398,40.7796147,2
127792,1547,2.0,5.0,10028.0,D4,3.0,11850.0,218170.0,40.0,202.0,21384450.0,1987.0,-73.952051,40.7768641,2
128222,1505,2.0,4.0,10128.0,RM,4.0,22102.0,302439.0,32.0,212.0,37218631.0,1984.0,-73.9549626,40.7855222,2
128247,1582,2.0,5.0,10028.0,D4,3.0,9996.0,123333.0,21.0,94.0,10109250.0,1958.0,-73.9467482,40.7754565,2
128294,1612,4.0,9.0,10029.0,D7,4.0,72492.0,532700.0,24.0,452.0,10946250.0,1974.0,-73.949969,40.7943005,2
128308,1566,2.0,5.0,10028.0,RM,4.0,9490.0,149171.0,39.0,143.0,23308212.0,1986.0,-73.9471771,40.7763542,2
129222,1964,5.0,7.0,10027.0,D7,4.0,339250.0,705584.0,21.0,814.0,30956400.0,1955.0,-73.9560647,40.8117238,2
129658,1293,2.0,4.0,10022.0,O4,5.0,12900.0,322756.0,42.0,12.0,74074500.0,1929.0,-73.9718289,40.7623482,3
129665,1293,2.0,4.0,10022.0,O4,5.0,13500.0,254185.0,22.0,2.0,51158700.0,1954.0,-73.9710132,40.7620269,0
130443,5893,25.0,19.0,11360.0,R4,3.0,123373.0,960850.0,21.0,1037.0,46791478.0,1983.0,-73.7810506,40.778409,1
131635,75,2.0,1.0,10038.0,D8,3.0,33294.0,541000.0,31.0,579.0,58627800.0,1973.0,-74.0047358,40.7074098,2
131636,75,2.0,1.0,10038.0,O4,5.0,31876.0,296076.0,26.0,98.0,14706000.0,1929.0,-74.0055546,40.7077639,0
131637,70,2.0,1.0,10038.0,D6,4.0,23555.0,487950.0,29.0,573.0,60690150.0,1971.0,-74.0055437,40.7069953,2
131652,70,2.0,1.0,10038.0,O4,5.0,24092.0,481858.0,24.0,7.0,29077200.0,1972.0,-74.0058791,40.7068032,0
131653,69,2.0,1.0,10038.0,D7,4.0,11550.0,338463.0,35.0,418.0,39686400.0,1931.0,-74.0058936,40.7074674,2
131682,69,2.0,1.0,10038.0,H2,5.0,9914.0,114226.0,28.0,2.0,14818500.0,2012.0,-74.0065068,40.7073905,0
131688,69,2.0,1.0,10038.0,H2,5.0,6281.0,148868.0,39.0,2.0,28955700.0,2015.0,-74.0063156,40.7072176,0
133267,1558,2.0,5.0,10128.0,R4,3.0,5036.0,53585.0,21.0,104.0,7215392.0,2017.0,-73.9467126,40.7837758,2
133422,89,2.0,1.0,10038.0,H2,5.0,6067.0,119889.0,30.0,2.0,20632050.0,2016.0,-74.0079643,40.7106348,0
133423,89,2.0,1.0,10038.0,O4,5.0,33340.0,756138.0,31.0,68.0,87223500.0,1961.0,-74.00839,40.7108708,0
133434,90,2.0,1.0,10038.0,D6,4.0,4861.0,83552.0,23.0,34.0,8484750.0,2016.0,-74.0070374,40.7114637,2
133783,15810,27.0,31.0,11691.0,D3,3.0,124958.0,189500.0,22.0,274.0,7916400.0,1975.0,-73.753972,40.5932436,1
133921,15610,27.0,31.0,11691.0,D1,3.0,201813.0,744719.0,25.0,917.0,17028000.0,1974.0,-73.7419232,40.5953252,1
134427,16,2.0,1.0,10280.0,RM,4.0,35352.0,407751.0,33.0,249.0,57322824.0,2006.0,-74.0169629,40.706975,2
134440,16,2.0,1.0,10280.0,RM,4.0,24167.0,251929.0,28.0,303.0,40938298.0,1988.0,-74.0165952,40.7076228,2
134441,16,2.0,1.0,10282.0,RM,4.0,32218.0,377325.0,32.0,282.0,73411851.0,2008.0,-74.0147539,40.7159726,2
134442,16,2.0,1.0,10282.0,RM,4.0,17353.0,233010.0,22.0,193.0,39080898.0,2008.0,-74.01435,40.7166122,2
134470,16,2.0,1.0,10282.0,W1,8.0,28206.0,105177.0,25.0,1.0,17563500.0,1997.0,-74.0136828,40.7171475,0
134745,7274,21.0,48.0,11235.0,D3,3.0,147864.0,470000.0,23.0,441.0,18902250.0,1964.0,-73.9691243,40.5773606,1
134760,7274,21.0,48.0,11224.0,D4,3.0,189272.0,491050.0,23.0,528.0,14647500.0,1964.0,-73.97186,40.5777209,1
134770,7274,21.0,48.0,11224.0,D4,3.0,189008.0,623800.0,23.0,572.0,18958050.0,1964.0,-73.9710675,40.5789174,1
134789,7274,21.0,48.0,11235.0,D7,4.0,143800.0,470000.0,23.0,444.0,17399250.0,1964.0,-73.9687921,40.579507,1
135790,16,2.0,1.0,10280.0,RM,4.0,23910.0,203837.0,26.0,246.0,36971553.0,1987.0,-74.01806,40.7090773,2
135824,72,2.0,1.0,10038.0,H2,5.0,6700.0,139891.0,33.0,1.0,14813550.0,2016.0,-74.0050711,40.7057465,0
142675,1295,2.0,4.0,10017.0,O4,5.0,12341.0,210777.0,22.0,40.0,28059750.0,1958.0,-73.9754,40.7500114,0
143266,1274,2.0,4.0,10019.0,RM,4.0,12050.0,324293.0,33.0,14.0,94093869.0,1931.0,-73.9760405,40.7652476,2
143281,1516,2.0,5.0,10128.0,RM,4.0,5081.0,101335.0,34.0,98.0,22414506.0,2017.0,-73.9535472,40.7800294,2
143357,1531,2.0,5.0,10028.0,D8,3.0,16347.0,267891.0,22.0,248.0,44832150.0,1998.0,-73.9526496,40.777943,2
143775,1436,2.0,5.0,10065.0,RM,4.0,6750.0,100343.0,31.0,111.0,15809859.0,1986.0,-73.96279,40.7622029,2
144100,16,2.0,1.0,10282.0,D8,3.0,16653.0,356786.0,27.0,294.0,50614650.0,2002.0,-74.0161357,40.7165736,2
144101,16,2.0,1.0,10282.0,D8,3.0,14451.0,283905.0,24.0,256.0,39116700.0,2004.0,-74.015461,40.7162855,2
144148,43,2.0,1.0,10005.0,O4,5.0,14213.0,289049.0,24.0,45.0,20293650.0,1927.0,-74.0093849,40.7067837,0
146148,1354,2.0,4.0,10017.0,Z5,8.0,659375.0,2400000.0,39.0,0.0,295458750.0,1952.0,-73.9674669,40.7503498,0
146522,461,1.0,2.0,10003.0,H2,5.0,11662.0,91948.0,21.0,149.0,15082650.0,2006.0,-73.9907708,40.7278169,0
146941,2237,28.0,29.0,11375.0,D4,3.0,66330.0,524895.0,31.0,410.0,17986500.0,1965.0,-73.839565,40.7202507,1
149575,1584,2.0,5.0,10128.0,D3,3.0,16363.0,202322.0,21.0,180.0,18408600.0,1963.0,-73.9461261,40.7766968,2
149797,90,2.0,1.0,10038.0,D7,4.0,9317.0,182499.0,30.0,171.0,18832950.0,2012.0,-74.0073692,40.7108763,2
149895,1294,2.0,4.0,10022.0,O4,5.0,84350.0,1824820.0,50.0,1.0,769333500.0,1968.0,-73.9724348,40.7636082,3
150640,16,2.0,1.0,10280.0,RM,4.0,34776.0,251430.0,23.0,289.0,36432740.0,1985.0,-74.0159464,40.7095003,2
150651,16,2.0,1.0,10282.0,RD,3.0,14500.0,289251.0,27.0,167.0,40987358.0,2000.0,-74.0158328,40.7172708,2
150653,16,2.0,1.0,10282.0,RM,4.0,30713.0,507070.0,31.0,253.0,65947513.0,2006.0,-74.0162726,40.7161042,2
150654,16,2.0,1.0,10282.0,RM,4.0,18270.0,301838.0,24.0,552.0,54570601.0,2004.0,-74.0150103,40.7169525,2
150869,2340,14.0,33.0,11249.0,D8,3.0,71348.0,522608.0,41.0,511.0,63582750.0,2016.0,-73.9646572,40.7195254,1
151110,729,2.0,3.0,10001.0,H1,5.0,11540.0,202527.0,22.0,3.0,23490450.0,2018.0,-73.9985996,40.7529838,0
151155,16,2.0,1.0,10282.0,O4,5.0,97076.0,2157862.0,45.0,6.0,278424000.0,2009.0,-74.0144434,40.7147238,3
151166,20,2.0,1.0,10006.0,O4,5.0,15529.0,368315.0,31.0,71.0,26330850.0,1983.0,-74.0132658,40.7065418,0
151258,1138,3.0,6.0,10023.0,D4,3.0,31450.0,386850.0,21.0,385.0,49845600.0,1962.0,-73.9837599,40.7748583,2
151270,1293,2.0,4.0,10022.0,O4,5.0,6221.0,99381.0,24.0,5.0,17801550.0,1998.0,-73.9725688,40.7626805,0
151281,1374,2.0,4.0,10022.0,O4,5.0,9038.0,164615.0,22.0,34.0,40214700.0,1971.0,-73.9708355,40.7639125,0
151463,16,2.0,1.0,10280.0,RM,4.0,16951.0,178580.0,25.0,238.0,28438226.0,1985.0,-74.0178906,40.7098514,2
152243,1369,2.0,5.0,10022.0,R4,3.0,6444.0,63426.0,27.0,75.0,8803383.0,1986.0,-73.9616623,40.7584093,2
152456,2128,14.0,33.0,11249.0,D7,4.0,44704.0,245306.0,22.0,253.0,23448150.0,2016.0,-73.9690519,40.7102878,1
152875,1349,2.0,5.0,10022.0,RM,4.0,6463.0,82697.0,24.0,46.0,9243450.0,1981.0,-73.9633589,40.7582013,2
153415,1083,2.0,6.0,10019.0,D6,4.0,52720.0,472000.0,38.0,403.0,6175800.0,1974.0,-73.9919854,40.7684694,2
153442,1084,2.0,6.0,10019.0,D8,3.0,40166.0,390953.0,24.0,375.0,45694350.0,2002.0,-73.9897508,40.7683238,2
153574,2106,5.0,9.0,10039.0,D7,4.0,746956.0,2531670.0,30.0,1615.0,67095000.0,2004.0,-73.9378252,40.8309888,2
153703,1438,2.0,5.0,10065.0,R4,3.0,35147.0,403993.0,34.0,300.0,50873347.0,1965.0,-73.9603495,40.7626303,2
153710,816,2.0,3.0,10011.0,RM,4.0,8741.0,123964.0,22.0,138.0,18916289.0,1989.0,-73.9945945,40.7370834,2
153721,817,2.0,3.0,10011.0,RM,4.0,5896.0,60752.0,21.0,51.0,9963000.0,1986.0,-73.9930429,40.7372892,2
153741,1314,2.0,4.0,10016.0,RA,8.0,19701.0,279254.0,25.0,24.0,92979903.0,2001.0,-73.9740829,40.7493249,0
153756,1320,2.0,4.0,10017.0,R4,3.0,20357.0,256015.0,43.0,230.0,40387575.0,1982.0,-73.9704325,40.7528565,2
153863,1341,2.0,4.0,10017.0,R4,3.0,25179.0,357793.0,49.0,238.0,56457009.0,1984.0,-73.9676424,40.7531001,3
154244,826,2.0,3.0,10010.0,RM,4.0,22471.0,282140.0,24.0,123.0,63632221.0,1915.0,-73.9895815,40.7427153,2
154245,993,2.0,4.0,10018.0,O4,5.0,13800.0,304345.0,22.0,79.0,31198950.0,1915.0,-73.9857285,40.7542263,0
156691,62,2.0,1.0,10006.0,RB,5.0,95348.0,1690747.0,54.0,17.0,209690553.0,1973.0,-74.0108426,40.7097535,3
156705,1322,2.0,4.0,10017.0,RM,4.0,8960.0,97459.0,24.0,79.0,16974020.0,2006.0,-73.9694249,40.7541985,2
156709,833,2.0,4.0,10001.0,RR,4.0,14813.0,242364.0,41.0,284.0,28757250.0,2004.0,-73.9866756,40.7470874,3
156716,1322,2.0,4.0,10017.0,RM,4.0,12830.0,154071.0,21.0,179.0,19179008.0,1959.0,-73.9696343,40.7539652,2
156717,838,2.0,4.0,10018.0,RH,5.0,10813.0,163694.0,40.0,314.0,28171548.0,2015.0,-73.9859421,40.751133,0
156725,1483,2.0,5.0,10021.0,R4,3.0,25542.0,154610.0,39.0,146.0,27929260.0,1989.0,-73.9524777,40.7658551,2
156728,859,2.0,2.0,10016.0,R4,3.0,8451.0,142131.0,34.0,142.0,25106851.0,2008.0,-73.9841066,40.7443835,2
156742,1308,2.0,4.0,10022.0,RB,5.0,81325.0,1526121.0,39.0,2.0,379534050.0,1969.0,-73.9715271,40.759005,0
156759,1303,2.0,4.0,10017.0,RM,4.0,13012.0,165538.0,32.0,213.0,26127009.0,1985.0,-73.9724419,40.7551379,2
156767,140,13.0,33.0,11201.0,RB,5.0,43749.0,977656.0,32.0,2.0,89554950.0,2002.0,-73.9876958,40.6946022,1
156851,702,2.0,3.0,10001.0,RC,5.0,198898.0,3221237.0,68.0,8.0,931377002.0,2015.0,-74.0008987,40.7535301,3
156862,1316,2.0,4.0,10017.0,RI,5.0,27615.0,403099.0,21.0,32.0,50844118.0,1929.0,-73.9735373,40.7508097,0
156893,1463,2.0,5.0,10065.0,RA,8.0,26168.0,731550.0,22.0,2.0,123912001.0,2003.0,-73.9565792,40.7650608,0
157237,2570,14.0,33.0,11222.0,D7,4.0,52138.0,366608.0,40.0,411.0,5262300.0,2020.0,-73.9607207,40.7268334,1
157310,1008,2.0,4.0,10019.0,RM,4.0,24237.0,698686.0,70.0,340.0,109677602.0,1987.0,-73.9797447,40.764241,3
157354,1051,2.0,3.0,10036.0,RM,4.0,54647.0,1003752.0,59.0,881.0,175776882.0,2008.0,-73.9949718,40.7590386,3
157415,2107,15.0,35.0,11217.0,RM,4.0,24697.0,450160.0,51.0,588.0,44975250.0,2015.0,-73.9788737,40.6877719,1
157459,167,15.0,33.0,11217.0,RM,4.0,5371.0,60576.0,21.0,75.0,8487179.0,2015.0,-73.9814988,40.6874842,1
157498,1158,3.0,6.0,10023.0,RM,4.0,84650.0,498079.0,29.0,458.0,41244299.0,1965.0,-73.9854166,40.7772849,2
157521,2340,14.0,33.0,11249.0,R4,3.0,23887.0,182864.0,30.0,181.0,24707304.0,2007.0,-73.9639611,40.719344,1
157738,597,2.0,3.0,10013.0,D6,4.0,13683.0,278051.0,27.0,171.0,0.0,2018.0,-74.0085522,40.7271225,2
157771,1029,2.0,4.0,10019.0,D8,3.0,10040.0,316287.0,88.0,235.0,0.0,2013.0,-73.9809658,40.7662265,3
157870,814,2.0,3.0,10018.0,O4,5.0,19750.0,411074.0,22.0,102.0,56182500.0,1925.0,-73.9881938,40.753502,0
157890,814,2.0,3.0,10018.0,O4,5.0,45170.0,911896.0,43.0,229.0,105952050.0,1950.0,-73.9877679,40.7535322,3
157934,807,2.0,3.0,10001.0,O4,5.0,9875.0,214349.0,25.0,280.0,24426900.0,1926.0,-73.989346,40.748213,0
158136,991,2.0,4.0,10010.0,D6,4.0,230066.0,1797891.0,40.0,1122.0,108782100.0,1973.0,-73.9732612,40.7374235,3
158668,2085,13.0,35.0,11201.0,D3,3.0,26005.0,406217.0,34.0,476.0,21935700.0,2019.0,-73.9799543,40.6914776,1
159214,1538,2.0,5.0,10128.0,RM,4.0,32025.0,376934.0,38.0,234.0,49409486.0,2014.0,-73.95031,40.7826657,2
159484,1569,2.0,5.0,10128.0,RM,4.0,9682.0,103375.0,23.0,130.0,14455328.0,1999.0,-73.947341,40.7791127,2
159490,1082,2.0,3.0,10019.0,RM,4.0,94463.0,1082317.0,32.0,914.0,149303930.0,2009.0,-73.9921372,40.7676927,2
159586,1226,3.0,6.0,10025.0,RM,4.0,30212.0,262783.0,28.0,229.0,25015276.0,1971.0,-73.9702411,40.7935253,2
160197,1340,2.0,4.0,10017.0,RM,4.0,37050.0,713461.0,70.0,394.0,113738883.0,2000.0,-73.9678195,40.7525622,3
160451,746,2.0,3.0,10011.0,RM,4.0,11300.0,163241.0,21.0,222.0,18544050.0,1931.0,-73.9989823,40.7451833,2
160482,1329,2.0,4.0,10022.0,RM,4.0,5020.0,131902.0,46.0,41.0,15619507.0,2001.0,-73.9669683,40.7585619,3
160504,1580,2.0,5.0,10028.0,RM,4.0,6502.0,104462.0,21.0,43.0,15671701.0,1999.0,-73.9461359,40.7735733,2
160559,2472,14.0,33.0,11222.0,D7,4.0,122929.0,259342.0,30.0,303.0,11897100.0,2020.0,-73.9615278,40.7350926,1
160763,1115,3.0,3.0,10023.0,RM,4.0,16535.0,312870.0,27.0,281.0,42684313.0,1981.0,-73.9828366,40.7711143,2
160882,729,2.0,3.0,10001.0,O4,5.0,65034.0,22051813.0,69.0,3.0,558725400.0,2015.0,-73.9977045,40.7526764,3
160901,1290,2.0,4.0,10022.0,RM,4.0,8636.0,112387.0,41.0,78.0,22153954.0,2003.0,-73.9727899,40.7605232,3
161252,30,2.0,1.0,10004.0,O4,5.0,34699.0,782883.0,26.0,14.0,0.0,1983.0,-74.0096552,40.7040571,0
161258,1071,2.0,3.0,10036.0,RM,4.0,20053.0,243309.0,41.0,313.0,38988027.0,1988.0,-73.9955167,40.7601723,3
161336,437,30.0,26.0,11101.0,D6,4.0,38000.0,987054.0,67.0,803.0,0.0,2018.0,-73.9444556,40.7479627,1
161337,1029,2.0,4.0,10019.0,D8,3.0,2025.0,63000.0,88.0,233.0,0.0,2013.0,-73.9810122,40.7665674,3
161354,1029,2.0,4.0,10019.0,D8,3.0,11055.0,348263.0,88.0,234.0,0.0,2013.0,-73.9808008,40.7664805,3
161355,1029,2.0,4.0,10019.0,D8,3.0,2075.0,24159.0,88.0,233.0,0.0,2015.0,-73.9812105,40.7666495,3
161390,9998,28.0,27.0,11435.0,D7,4.0,39750.0,491408.0,30.0,540.0,0.0,2017.0,-73.8067799,40.7005387,1
161732,53,13.0,33.0,11201.0,RM,4.0,31389.0,358551.0,31.0,273.0,36336032.0,2006.0,-73.9870561,40.702002,1
161759,1138,3.0,6.0,10023.0,RM,4.0,27704.0,436485.0,32.0,295.0,86420157.0,1997.0,-73.9827058,40.7745041,2
161766,161,2.0,1.0,10007.0,Z1,8.0,7811.0,486065.0,27.0,1.0,63762750.0,1992.0,-74.0003824,40.7137009,0
162232,860,2.0,2.0,10016.0,D8,3.0,4468.0,88269.0,42.0,42.0,0.0,2017.0,-73.9839715,40.7454574,2
162263,1317,2.0,4.0,10017.0,D6,4.0,30125.0,451001.0,42.0,431.0,0.0,1964.0,-73.9726884,40.7513122,3
162309,1977,5.0,7.0,10027.0,D8,3.0,27383.0,304286.0,33.0,184.0,0.0,2018.0,-73.9596551,40.8116213,2
162540,1307,2.0,4.0,10022.0,RM,4.0,10343.0,202179.0,63.0,95.0,42613362.0,2014.0,-73.9714191,40.7583079,3
162551,1268,2.0,4.0,10103.0,RM,4.0,17572.0,279886.0,48.0,62.0,44061820.0,2012.0,-73.9773633,40.7608069,3
162552,714,2.0,3.0,10011.0,RM,4.0,52900.0,504210.0,24.0,473.0,75059479.0,2006.0,-74.0063876,40.7434868,2
162563,1260,2.0,4.0,10036.0,RM,4.0,6024.0,122920.0,48.0,220.0,22579200.0,2008.0,-73.9822124,40.7563119,3
162565,1279,2.0,4.0,10017.0,RM,4.0,2711.0,28884.0,22.0,24.0,5256904.0,2007.0,-73.9790799,40.7546617,2
162579,123,2.0,1.0,10007.0,RM,4.0,29497.0,609926.0,70.0,158.0,95029649.0,2008.0,-74.0090359,40.7127756,3
162591,1020,2.0,4.0,10019.0,RM,4.0,12550.0,160008.0,25.0,139.0,42696026.0,2005.0,-73.9843627,40.7601877,2
162604,1253,3.0,6.0,10025.0,R4,3.0,12125.0,130121.0,21.0,105.0,24028195.0,1989.0,-73.9758385,40.7948743,2
162632,803,2.0,3.0,10001.0,RM,4.0,4481.0,66868.0,21.0,94.0,14030108.0,1926.0,-73.9932331,40.7469699,2
162645,1527,2.0,5.0,10028.0,R4,3.0,7676.0,70723.0,24.0,60.0,10552512.0,1985.0,-73.955861,40.7756936,2
162654,1009,2.0,4.0,10019.0,RM,4.0,18577.0,531657.0,78.0,241.0,85567945.0,1986.0,-73.9792897,40.7647185,3
162655,1051,2.0,3.0,10036.0,RM,4.0,17892.0,219215.0,28.0,49.0,44699760.0,2014.0,-73.9931887,40.7582728,2
162768,2106,15.0,35.0,11217.0,RM,4.0,17926.0,256303.0,44.0,463.0,28399500.0,2012.0,-73.9796128,40.6879916,1
162887,5498,20.0,44.0,11204.0,R6,2.0,1960.0,4445.0,32.0,2.0,125160.0,2013.0,-73.986095,40.6235973,1
163003,1011,2.0,4.0,10019.0,RM,4.0,17924.0,349853.0,37.0,415.0,47253186.0,1930.0,-73.976896,40.7654262,2
163013,1038,2.0,3.0,10036.0,RM,4.0,5232.0,3280.0,43.0,2.0,16042500.0,2007.0,-73.9875247,40.7610335,3
163022,1089,2.0,3.0,10036.0,RR,4.0,49823.0,954682.0,59.0,1278.0,131697000.0,2005.0,-73.9992347,40.7607899,3
163023,1281,2.0,4.0,10017.0,RB,5.0,19581.0,323029.0,24.0,2.0,49268700.0,1917.0,-73.9781665,40.755098,0
163027,1006,2.0,4.0,10019.0,RH,5.0,91633.0,1440995.0,46.0,5.0,246072150.0,1963.0,-73.9797127,40.7624432,3
163035,1314,2.0,4.0,10016.0,RM,4.0,26712.0,295086.0,41.0,364.0,42397217.0,1986.0,-73.9736751,40.7492096,3
163042,1287,2.0,4.0,10022.0,RM,4.0,25602.0,804216.0,51.0,262.0,204570453.0,1973.0,-73.976086,40.7591982,3
163047,1011,2.0,4.0,10019.0,RM,4.0,41437.0,497528.0,42.0,184.0,114834289.0,1930.0,-73.9785167,40.7661731,3
163071,1841,3.0,7.0,10025.0,R4,3.0,42586.0,214360.0,25.0,101.0,16794891.0,2002.0,-73.9607727,40.7978783,2
163097,161,15.0,33.0,11217.0,RM,4.0,13519.0,142004.0,27.0,371.0,18306764.0,2018.0,-73.9814192,40.6884174,1
163113,107,13.0,33.0,11201.0,RM,4.0,38143.0,337519.0,34.0,551.0,35398800.0,2015.0,-73.9865663,40.6980989,1
163880,3257,28.0,29.0,11375.0,RM,4.0,27425.0,143254.0,21.0,98.0,9865356.0,2005.0,-73.8429598,40.7202279,1
163932,1017,2.0,3.0,10036.0,RC,5.0,74287.0,1918805.0,50.0,2.0,219255300.0,1995.0,-73.9861968,40.7586262,3
163934,1303,2.0,4.0,10017.0,RC,5.0,4229.0,67316.0,24.0,2.0,10094850.0,2008.0,-73.9729472,40.7552945,0
163963,1282,2.0,4.0,10017.0,RC,5.0,20084.0,411780.0,35.0,4.0,79116300.0,1962.0,-73.9782419,40.7562673,0
163977,140,13.0,33.0,11201.0,RC,5.0,127632.0,1420558.0,32.0,5.0,117609299.0,1997.0,-73.9879916,40.6938117,1
163982,1027,2.0,3.0,10019.0,RC,5.0,29400.0,614307.0,26.0,2.0,128620800.0,2002.0,-73.982488,40.765246,0
163984,1012,2.0,3.0,10018.0,RC,5.0,7275.0,150338.0,21.0,68.0,18267750.0,1926.0,-73.9878614,40.7553437,0
163989,1299,2.0,4.0,10017.0,RC,5.0,7532.0,126498.0,27.0,3.0,17026202.0,2012.0,-73.9745543,40.7530799,0
163995,1261,2.0,4.0,10036.0,RC,5.0,59873.0,1204839.0,44.0,46.0,287401050.0,1975.0,-73.9818513,40.7568196,3
163999,1285,2.0,4.0,10022.0,RC,5.0,59629.0,1042944.0,36.0,2.0,142601850.0,1923.0,-73.9768156,40.757966,0
164005,1268,2.0,4.0,10103.0,RC,5.0,61755.0,1246882.0,40.0,3.0,367586100.0,1958.0,-73.9767065,40.7603703,0
164010,998,2.0,4.0,10036.0,RC,5.0,38700.0,919865.0,42.0,5.0,242193143.0,1989.0,-73.9848469,40.7580744,3
164013,1280,2.0,4.0,10170.0,RC,5.0,68302.0,1044054.0,31.0,6.0,123580799.0,1927.0,-73.975861,40.7526959,0
164016,808,2.0,3.0,10001.0,RC,5.0,79000.0,1213324.0,23.0,2.0,85274100.0,1917.0,-73.9905585,40.7496925,0
164020,1026,2.0,3.0,10019.0,RC,5.0,10481.0,342142.0,67.0,5.0,47791801.0,2012.0,-73.9827084,40.7643678,3
164021,1268,2.0,4.0,10019.0,RC,5.0,45925.0,730175.0,29.0,2.0,159214950.0,1986.0,-73.978013,40.760925,0
164023,1314,2.0,4.0,10017.0,RC,5.0,48684.0,772563.0,41.0,79.0,118553102.0,1960.0,-73.9746242,40.7495666,3
164024,1304,2.0,4.0,10022.0,RC,5.0,81337.0,1554144.0,47.0,113.0,154540930.0,1930.0,-73.973351,40.7565023,3
164029,803,2.0,3.0,10001.0,RC,5.0,8068.0,119248.0,21.0,35.0,11633403.0,1920.0,-73.9933775,40.7466433,0
164036,994,2.0,4.0,10036.0,RC,5.0,7173.0,152686.0,37.0,2.0,23414400.0,2012.0,-73.9856525,40.7551897,0
164037,999,2.0,4.0,10036.0,RC,5.0,21758.0,426430.0,43.0,4.0,63349200.0,1989.0,-73.9842223,40.7587852,3
164038,491,2.0,3.0,10013.0,RC,5.0,24594.0,284451.0,42.0,394.0,47768428.0,2007.0,-74.0054081,40.7253056,3
164039,1296,2.0,4.0,10017.0,RC,5.0,82950.0,1241644.0,42.0,55.0,214297286.0,1955.0,-73.9755188,40.750758,3
164041,1259,2.0,4.0,10036.0,RC,5.0,27025.0,379888.0,23.0,10.0,69207750.0,1919.0,-73.980621,40.7548047,0
164044,1315,2.0,4.0,10017.0,RC,5.0,70112.0,907907.0,37.0,42.0,106333652.0,1928.0,-73.9731804,40.7497694,0
164048,1019,2.0,4.0,10036.0,RC,5.0,13899.0,233285.0,25.0,2.0,51716700.0,1990.0,-73.9846588,40.7596718,0
164049,1291,2.0,4.0,10022.0,RC,5.0,29475.0,364639.0,26.0,3.0,157638600.0,1958.0,-73.9740311,40.7617806,0
164050,1267,2.0,4.0,10019.0,RC,5.0,7230.0,103429.0,28.0,4.0,16170750.0,1950.0,-73.9781577,40.7600028,0
164053,1018,2.0,3.0,10036.0,RC,5.0,11293.0,345066.0,54.0,4.0,91532392.0,2000.0,-73.9855902,40.7593919,3
164058,1300,2.0,4.0,10017.0,RC,5.0,65228.0,922671.0,21.0,25.0,148700703.0,1985.0,-73.974969,40.7539143,0
164059,1013,2.0,3.0,10036.0,RC,5.0,37854.0,789726.0,40.0,2.0,165324150.0,2007.0,-73.9895901,40.7566394,0
164064,1151,3.0,6.0,10019.0,RM,4.0,43072.0,294332.0,33.0,191.0,49829112.0,2007.0,-73.9893965,40.7715982,2
164094,424,30.0,26.0,11101.0,RM,4.0,11385.0,75839.0,22.0,110.0,9436063.0,1925.0,-73.9410692,40.7504573,1
164100,1131,3.0,3.0,10023.0,RM,4.0,22038.0,566036.0,51.0,509.0,81707685.0,1986.0,-73.9858587,40.7700965,3
164105,1439,2.0,5.0,10065.0,RM,4.0,9670.0,126193.0,39.0,136.0,23796006.0,1987.0,-73.9614605,40.7639756,2
164117,631,2.0,3.0,10014.0,RM,4.0,14158.0,82830.0,21.0,75.0,13178702.0,1987.0,-74.0081403,40.7339432,2
164122,176,2.0,1.0,10013.0,RM,4.0,12518.0,366501.0,57.0,148.0,51086711.0,2007.0,-74.0062444,40.7176505,3
164127,1342,2.0,4.0,10017.0,RM,4.0,16700.0,107510.0,22.0,88.0,13362753.0,1982.0,-73.9681075,40.7541267,2
164137,915,2.0,2.0,10016.0,RM,4.0,15800.0,206121.0,22.0,192.0,29677958.0,2007.0,-73.9768308,40.7454884,2
164152,1115,3.0,6.0,10023.0,RM,4.0,38149.0,588256.0,33.0,473.0,85265115.0,1979.0,-73.9815731,40.7707683,2
164160,1139,3.0,6.0,10023.0,RM,4.0,55462.0,702044.0,47.0,276.0,149552675.0,1992.0,-73.9814781,40.7748031,3
